Movie Title;description;release_year;rental_duration;rental_rate;replacement_cost;rating;Genre;Revenue;payment_date;rental_date;return_date
Insects Stone;A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse;2006;3;0.99;14.99;NC-17;Animation;0.99;2007/03/20 11:35:49.996577000;2005/08/20 13:07:23.000000000;2005/08/22 16:23:23.000000000
Insects Stone;A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse;2006;3;0.99;14.99;NC-17;Animation;0.99;2007/03/18 15:32:15.996577000;2005/08/18 17:03:49.000000000;2005/08/19 18:29:49.000000000
Insects Stone;A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse;2006;3;0.99;14.99;NC-17;Animation;0.99;2007/04/09 08:55:14.996577000;2005/07/09 10:26:48.000000000;2005/07/10 15:52:48.000000000
Insects Stone;A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse;2006;3;0.99;14.99;NC-17;Animation;0.99;2007/03/21 19:10:55.996577000;2005/08/21 20:42:29.000000000;2005/08/24 01:22:29.000000000
Insects Stone;A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse;2006;3;0.99;14.99;NC-17;Animation;0.99;2007/04/08 14:58:04.996577000;2005/07/08 16:29:38.000000000;2005/07/10 16:31:38.000000000
Insects Stone;A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse;2006;3;0.99;14.99;NC-17;Animation;0.99;2007/03/16 21:45:12.996577000;2005/08/16 23:16:46.000000000;2005/08/18 20:49:46.000000000
Insider Arizona;A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory;2006;5;2.99;17.99;NC-17;Music;2.99;2007/02/19 15:50:43.996577000;2005/06/19 17:22:17.000000000;2005/06/20 20:20:17.000000000
Insider Arizona;A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory;2006;5;2.99;17.99;NC-17;Music;2.99;2007/04/29 04:21:16.996577000;2005/07/29 05:52:50.000000000;2005/08/03 04:45:50.000000000
Insider Arizona;A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory;2006;5;2.99;17.99;NC-17;Music;2.99;2007/04/07 19:38:04.996577000;2005/07/07 21:09:38.000000000;2005/07/09 17:35:38.000000000
Insider Arizona;A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory;2006;5;2.99;17.99;NC-17;Music;6.99;2007/03/20 12:11:48.996577000;2005/08/20 13:43:22.000000000;2005/08/29 19:13:22.000000000
Insider Arizona;A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory;2006;5;2.99;17.99;NC-17;Music;2.99;2007/04/30 22:18:20.996577000;2005/07/31 23:49:54.000000000;2005/08/01 20:46:54.000000000
Insider Arizona;A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory;2006;5;2.99;17.99;NC-17;Music;2.99;2007/04/11 17:35:21.996577000;2005/07/11 19:06:55.000000000;2005/07/12 20:41:55.000000000
Insider Arizona;A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory;2006;5;2.99;17.99;NC-17;Music;2.99;2007/03/21 17:19:36.996577000;2005/08/21 18:51:10.000000000;2005/08/25 13:07:10.000000000
Insider Arizona;A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory;2006;5;2.99;17.99;NC-17;Music;2.99;2007/03/18 09:24:55.996577000;2005/08/18 10:56:29.000000000;2005/08/23 05:30:29.000000000
Instinct Airport;A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse;2006;4;2.99;21.99;PG;Sports;7.99;2007/04/30 20:40:09.996577000;2005/07/31 22:11:43.000000000;2005/08/09 17:48:43.000000000
Instinct Airport;A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse;2006;4;2.99;21.99;PG;Sports;2.99;2007/02/15 02:21:39.996577000;2005/06/15 03:53:13.000000000;2005/06/18 04:09:13.000000000
Instinct Airport;A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse;2006;4;2.99;21.99;PG;Sports;5.99;2007/03/01 10:50:54.996577000;2005/08/01 12:22:28.000000000;2005/08/08 07:27:28.000000000
Instinct Airport;A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse;2006;4;2.99;21.99;PG;Sports;2.99;2007/02/18 11:08:41.996577000;2005/06/18 12:40:15.000000000;2005/06/22 07:07:15.000000000
Instinct Airport;A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse;2006;4;2.99;21.99;PG;Sports;2.99;2007/04/28 17:56:03.996577000;2005/07/28 19:27:37.000000000;2005/07/29 19:48:37.000000000
Instinct Airport;A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse;2006;4;2.99;21.99;PG;Sports;2.99;2007/02/16 13:41:18.996577000;2005/06/16 15:12:52.000000000;2005/06/19 13:01:52.000000000
Instinct Airport;A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse;2006;4;2.99;21.99;PG;Sports;2.99;2007/04/30 02:26:57.996577000;2005/07/31 03:58:31.000000000;2005/08/04 07:34:31.000000000
Instinct Airport;A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse;2006;4;2.99;21.99;PG;Sports;2.99;2007/04/30 06:30:26.996577000;2005/07/30 08:02:00.000000000;2005/07/31 04:02:00.000000000
Intentions Empire;A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat;2006;3;2.99;13.99;PG-13;Animation;6.99;2007/04/28 01:47:49.996577000;2005/07/28 03:19:23.000000000;2005/08/04 05:17:23.000000000
Intentions Empire;A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat;2006;3;2.99;13.99;PG-13;Animation;4.99;2007/04/08 23:04:28.996577000;2005/07/09 00:36:02.000000000;2005/07/14 04:06:02.000000000
Intentions Empire;A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat;2006;3;2.99;13.99;PG-13;Animation;8.99;2007/03/23 11:54:10.996577000;2005/08/23 13:25:44.000000000;2005/09/01 16:56:44.000000000
Intentions Empire;A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat;2006;3;2.99;13.99;PG-13;Animation;2.99;2007/04/27 13:06:02.996577000;2005/07/27 14:37:36.000000000;2005/07/30 09:58:36.000000000
Intentions Empire;A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat;2006;3;2.99;13.99;PG-13;Animation;2.99;2007/04/11 22:53:30.996577000;2005/07/12 00:25:04.000000000;2005/07/13 04:52:04.000000000
Intentions Empire;A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat;2006;3;2.99;13.99;PG-13;Animation;2.99;2007/03/20 10:53:58.996577000;2005/08/20 12:25:32.000000000;2005/08/23 06:38:32.000000000
Intentions Empire;A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat;2006;3;2.99;13.99;PG-13;Animation;4.99;2007/03/19 18:11:34.996577000;2005/08/19 19:43:08.000000000;2005/08/24 16:30:08.000000000
Intentions Empire;A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat;2006;3;2.99;13.99;PG-13;Animation;2.99;2007/03/22 01:15:01.996577000;2005/08/22 02:46:35.000000000;2005/08/24 22:37:35.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;4.99;2007/04/10 22:47:30.996577000;2005/07/11 00:19:04.000000000;2005/07/13 19:10:04.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;4.99;2007/03/21 00:41:57.996577000;2005/08/21 02:13:31.000000000;2005/08/24 22:47:31.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;6.99;2007/04/11 14:21:26.996577000;2005/07/11 15:53:00.000000000;2005/07/17 18:09:00.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;5.99;2007/03/21 22:24:56.996577000;2005/08/21 23:56:30.000000000;2005/08/26 00:07:30.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;8.99;2007/04/11 01:45:30.996577000;2005/07/11 03:17:04.000000000;2005/07/19 07:08:04.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;4.99;2007/03/18 11:44:57.996577000;2005/08/18 13:16:31.000000000;2005/08/19 17:47:31.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;5.99;2007/04/11 03:34:34.996577000;2005/07/11 05:06:08.000000000;2005/07/16 10:29:08.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;5.99;2007/03/22 02:10:38.996577000;2005/08/22 03:42:12.000000000;2005/08/27 06:14:12.000000000
Interview Liaisons;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;4;4.99;17.99;R;New;7.99;2007/03/16 23:19:58.996577000;2005/08/17 00:51:32.000000000;2005/08/24 20:29:32.000000000
Intolerable Intentions;A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention;2006;6;4.99;20.99;PG-13;Documentary;4.99;2007/04/30 09:32:46.996577000;2005/07/31 11:04:20.000000000;2005/08/03 05:28:20.000000000
Intolerable Intentions;A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention;2006;6;4.99;20.99;PG-13;Documentary;4.99;2007/02/18 07:31:45.996577000;2005/06/18 09:03:19.000000000;2005/06/19 12:14:19.000000000
Intolerable Intentions;A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention;2006;6;4.99;20.99;PG-13;Documentary;4.99;2007/04/27 10:55:17.996577000;2005/07/27 12:26:51.000000000;2005/08/02 18:20:51.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;0.99;2007/03/01 04:16:03.996577000;2005/08/01 05:47:37.000000000;2005/08/02 09:28:37.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;0.99;2007/03/21 00:14:20.996577000;2005/08/21 01:45:54.000000000;2005/08/24 01:36:54.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;3.99;2007/04/27 15:53:16.996577000;2005/07/27 17:24:50.000000000;2005/08/05 23:02:50.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;0.99;2007/04/11 01:42:52.996577000;2005/07/11 03:14:26.000000000;2005/07/14 01:12:26.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;4.99;2007/03/17 20:51:16.996577000;2005/08/17 22:22:50.000000000;2005/08/27 03:55:50.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;1.99;2007/03/01 22:41:12.996577000;2005/08/02 00:12:46.000000000;2005/08/09 04:09:46.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;0.99;2007/04/28 06:10:35.996577000;2005/07/28 07:42:09.000000000;2005/08/02 10:02:09.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;1.99;2007/02/19 10:01:37.996577000;2005/06/19 11:33:11.000000000;2005/06/26 14:30:11.000000000
Intrigue Worst;A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat;2006;6;0.99;10.99;G;Foreign;3.99;2007/04/29 04:56:45.996577000;2005/07/29 06:28:19.000000000;2005/08/07 08:14:19.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;3.99;2007/02/16 10:22:51.996577000;2005/06/16 11:54:25.000000000;2005/06/22 11:09:25.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;2.99;2007/04/30 22:08:48.996577000;2005/07/30 23:40:22.000000000;2005/08/01 22:29:22.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;2.99;2007/04/09 08:56:44.996577000;2005/07/09 10:28:18.000000000;2005/07/12 12:18:18.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;6.99;2007/03/20 04:29:41.996577000;2005/08/20 06:01:15.000000000;2005/08/29 06:14:15.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;2.99;2007/04/29 14:18:40.996577000;2005/07/29 15:50:14.000000000;2005/08/03 18:30:14.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;2.99;2007/02/19 21:35:29.996577000;2005/06/19 23:07:03.000000000;2005/06/22 17:26:03.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;3.99;2007/04/30 18:11:44.996577000;2005/07/31 19:43:18.000000000;2005/08/06 19:40:18.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;2.99;2007/02/18 10:11:06.996577000;2005/06/18 11:42:40.000000000;2005/06/20 14:40:40.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;5.99;2007/04/29 12:18:34.996577000;2005/07/29 13:50:08.000000000;2005/08/06 13:15:08.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;3.99;2007/04/10 07:35:45.996577000;2005/07/10 09:07:19.000000000;2005/07/16 11:17:19.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;2.99;2007/03/22 01:51:46.996577000;2005/08/22 03:23:20.000000000;2005/08/23 06:50:20.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;4.99;2007/04/28 13:29:15.996577000;2005/07/28 15:00:49.000000000;2005/08/04 20:58:49.000000000
Invasion Cyclone;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;5;2.99;12.99;PG;Children;2.99;2007/04/30 20:51:31.996577000;2005/07/30 22:23:05.000000000;2005/07/31 23:07:05.000000000
Iron Moon;A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon;2006;7;4.99;27.99;PG;Classics;4.99;2007/04/07 22:46:58.996577000;2005/07/08 00:18:32.000000000;2005/07/12 21:17:32.000000000
Iron Moon;A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon;2006;7;4.99;27.99;PG;Classics;4.99;2007/03/19 20:40:10.996577000;2005/08/19 22:11:44.000000000;2005/08/20 23:27:44.000000000
Iron Moon;A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon;2006;7;4.99;27.99;PG;Classics;4.99;2007/03/02 02:05:39.996577000;2005/08/02 03:37:13.000000000;2005/08/04 23:28:13.000000000
Iron Moon;A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon;2006;7;4.99;27.99;PG;Classics;5.99;2007/02/18 13:15:55.996577000;2005/06/18 14:47:29.000000000;2005/06/26 13:52:29.000000000
Iron Moon;A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon;2006;7;4.99;27.99;PG;Classics;4.99;2007/04/28 16:05:54.996577000;2005/07/28 17:37:28.000000000;2005/07/29 11:56:28.000000000
Ishtar Rocketeer;A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House;2006;4;4.99;24.99;R;Animation;4.99;2007/02/17 20:10:00.996577000;2005/06/17 21:41:34.000000000;2005/06/19 00:15:34.000000000
Ishtar Rocketeer;A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House;2006;4;4.99;24.99;R;Animation;4.99;2007/04/29 07:26:04.996577000;2005/07/29 08:57:38.000000000;2005/08/02 04:16:38.000000000
Ishtar Rocketeer;A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House;2006;4;4.99;24.99;R;Animation;8.99;2007/04/30 02:47:44.996577000;2005/07/31 04:19:18.000000000;2005/08/08 09:20:18.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/04/27 19:23:54.996577000;2005/07/27 20:55:28.000000000;2005/07/30 00:50:28.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/02/20 09:13:46.996577000;2005/06/20 10:45:20.000000000;2005/06/23 06:29:20.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/04/29 17:31:41.996577000;2005/07/29 19:03:15.000000000;2005/07/30 17:06:15.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/02/19 18:32:49.996577000;2005/06/19 20:04:23.000000000;2005/06/20 21:09:23.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/04/29 18:13:59.996577000;2005/07/29 19:45:33.000000000;2005/08/05 22:09:33.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;3.99;2007/02/19 08:51:22.996577000;2005/06/19 10:22:56.000000000;2005/06/27 13:37:56.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/03/02 12:09:15.996577000;2005/08/02 13:40:49.000000000;2005/08/09 14:16:49.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/04/12 18:02:15.996577000;2005/07/12 19:33:49.000000000;2005/07/13 20:01:49.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/03/22 15:12:52.996577000;2005/08/22 16:44:26.000000000;2005/08/27 20:26:26.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;4.99;2007/03/20 17:40:56.996577000;2005/08/20 19:12:30.000000000;2005/08/29 22:04:30.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/04/12 03:31:40.996577000;2005/07/12 05:03:14.000000000;2005/07/19 04:06:14.000000000
Island Exorcist;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;7;2.99;23.99;NC-17;Classics;2.99;2007/03/23 09:57:15.996577000;2005/08/23 11:28:49.000000000;2005/08/24 06:24:49.000000000
Italian African;A Astounding Character Study of a Monkey And a Moose who must Outgun a Cat in A U-Boat;2006;3;4.99;24.99;G;Travel;7.99;2007/04/30 06:18:22.996577000;2005/07/30 07:49:56.000000000;2005/08/05 06:25:56.000000000
Italian African;A Astounding Character Study of a Monkey And a Moose who must Outgun a Cat in A U-Boat;2006;3;4.99;24.99;G;Travel;4.99;2007/04/06 07:44:23.996577000;2005/07/06 09:15:57.000000000;2005/07/08 03:20:57.000000000
Italian African;A Astounding Character Study of a Monkey And a Moose who must Outgun a Cat in A U-Boat;2006;3;4.99;24.99;G;Travel;7.99;2007/03/23 14:47:40.996577000;2005/08/23 16:19:14.000000000;2005/08/29 16:14:14.000000000
Jacket Frisco;A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon;2006;5;2.99;16.99;PG-13;Drama;4.99;2007/04/28 16:38:14.996577000;2005/07/28 18:09:48.000000000;2005/08/04 21:47:48.000000000
Jacket Frisco;A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon;2006;5;2.99;16.99;PG-13;Drama;4.99;2007/04/11 16:47:28.996577000;2005/07/11 18:19:02.000000000;2005/07/18 00:00:02.000000000
Jacket Frisco;A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon;2006;5;2.99;16.99;PG-13;Drama;2.99;2007/03/20 19:15:35.996577000;2005/08/20 20:47:09.000000000;2005/08/21 22:08:09.000000000
Jacket Frisco;A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon;2006;5;2.99;16.99;PG-13;Drama;5.99;2007/04/05 21:29:47.996577000;2005/07/05 23:01:21.000000000;2005/07/13 23:07:21.000000000
Jacket Frisco;A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon;2006;5;2.99;16.99;PG-13;Drama;2.99;2007/03/20 18:50:02.996577000;2005/08/20 20:21:36.000000000;2005/08/21 15:26:36.000000000
Jacket Frisco;A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon;2006;5;2.99;16.99;PG-13;Drama;5.99;2007/03/02 20:12:18.996577000;2005/08/02 21:43:52.000000000;2005/08/10 22:24:52.000000000
Jacket Frisco;A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon;2006;5;2.99;16.99;PG-13;Drama;5.99;2007/04/10 22:34:24.996577000;2005/07/11 00:05:58.000000000;2005/07/19 04:50:58.000000000
Jacket Frisco;A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon;2006;5;2.99;16.99;PG-13;Drama;6.99;2007/03/18 15:44:33.996577000;2005/08/18 17:16:07.000000000;2005/08/27 12:57:07.000000000
Jade Bunch;A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station;2006;6;2.99;21.99;NC-17;Sports;3.99;2007/03/02 02:28:45.996577000;2005/08/02 04:00:19.000000000;2005/08/09 03:27:19.000000000
Jade Bunch;A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station;2006;6;2.99;21.99;NC-17;Sports;2.99;2007/02/20 16:27:31.996577000;2005/06/20 17:59:05.000000000;2005/06/26 13:28:05.000000000
Jade Bunch;A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station;2006;6;2.99;21.99;NC-17;Sports;2.99;2007/03/02 08:20:12.996577000;2005/08/02 09:51:46.000000000;2005/08/05 09:03:46.000000000
Jade Bunch;A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station;2006;6;2.99;21.99;NC-17;Sports;2.99;2007/02/15 18:19:32.996577000;2005/06/15 19:51:06.000000000;2005/06/18 21:54:06.000000000
Jade Bunch;A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station;2006;6;2.99;21.99;NC-17;Sports;2.99;2007/04/27 20:21:44.996577000;2005/07/27 21:53:18.000000000;2005/08/02 17:50:18.000000000
Jade Bunch;A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station;2006;6;2.99;21.99;NC-17;Sports;2.99;2007/02/20 01:22:32.996577000;2005/06/20 02:54:06.000000000;2005/06/21 06:57:06.000000000
Jade Bunch;A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station;2006;6;2.99;21.99;NC-17;Sports;2.99;2007/03/01 11:34:01.996577000;2005/08/01 13:05:35.000000000;2005/08/04 08:34:35.000000000
Japanese Run;A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback;2006;6;0.99;29.99;G;Horror;0.99;2007/02/20 23:08:05.996577000;2005/06/21 00:39:39.000000000;2005/06/22 05:12:39.000000000
Japanese Run;A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback;2006;6;0.99;29.99;G;Horror;0.99;2007/04/28 14:44:15.996577000;2005/07/28 16:15:49.000000000;2005/08/02 18:27:49.000000000
Japanese Run;A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback;2006;6;0.99;29.99;G;Horror;2.99;2007/03/02 18:12:04.996577000;2005/08/02 19:43:38.000000000;2005/08/10 15:13:38.000000000
Jason Trap;A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery;2006;5;2.99;9.99;NC-17;Family;5.99;2007/04/27 20:08:21.996577000;2005/07/27 21:39:55.000000000;2005/08/04 18:10:55.000000000
Jason Trap;A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery;2006;5;2.99;9.99;NC-17;Family;4.99;2007/02/17 04:28:49.996577000;2005/06/17 06:00:23.000000000;2005/06/24 04:49:23.000000000
Jason Trap;A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery;2006;5;2.99;9.99;NC-17;Family;2.99;2007/04/27 07:00:34.996577000;2005/07/27 08:32:08.000000000;2005/07/28 08:02:08.000000000
Jason Trap;A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery;2006;5;2.99;9.99;NC-17;Family;2.99;2007/04/30 00:08:32.996577000;2005/07/31 01:40:06.000000000;2005/08/01 01:09:06.000000000
